"State","Agency_type","Agency_name","Race","Religion","Sexual_orientation","Ethnicity","Disability","Gender","Gender_Identity","column_1st_quarter","column_2nd_quarter","column_3rd_quarter","column_4th_quarter","Population"
"New_York","Cities","New Rochelle","1","2","0","0","0","0","0","1","1","1","0","78800"
"New_York","Cities","New York","44","152","99","17","1","0","1","56","84","81","93","8396126"
"New_York","Cities","Niagara Falls","2","0","0","1","0","0","0","0","2","0","1","49574"
"New_York","Cities","North Syracuse Village","2","0","0","0","0","0","0","0","1","1","0","6964"
"New_York","Cities","Owego Village","0","0","1","0","0","0","0","0","0","1","0","3818"
"New_York","Cities","Poughkeepsie","0","0","0","2","1","0","1","2","1","0","1","30778"
"New_York","Cities","Poughkeepsie Town","2","1","1","0","0","0","0","0","2","1","2","43866"
"New_York","Cities","Ramapo Town","0","1","0","0","0","0","0","0","0","0","1","87204"
"New_York","Cities","Rochester","3","1","0","0","0","0","0","0","2","2","0","210562"
"New_York","Cities","Rockville Centre Village","0","1","0","0","0","0","0","0","1","0","0","24129"
"New_York","Cities","Salamanca","1","0","0","0","0","0","0","0","0","1","0","5691"
"New_York","Cities","Saratoga Springs","1","2","0","0","0","0","0","0","0","1","2","27081"
"New_York","Cities","Scarsdale Village","0","1","0","0","0","0","0","1","0","0","0","17564"
"New_York","Cities","Schodack Town","0","0","0","0","0","1","0","0","0","1","0","11573"
"New_York","Cities","Sleepy Hollow Village","0","2","0","0","0","0","0","0","1","1","0","9996"
"New_York","Cities","Spring Valley Village","1","1","0","0","0","0","0","0","0","1","1","32288"
"New_York","Cities","Troy","1","0","0","0","0","0","0","0","0","1","0","49898"
"New_York","Cities","Tuckahoe Village","0","0","0","1","0","0","0","1","0","0","0","6578"
"New_York","Cities","Utica","1","0","0","0","0","0","0","0","0","1","0","61686"
"New_York","Cities","West Seneca Town","2","0","0","0","0","0","0","0","1","1","0","44821"
"New_York","Cities","Yonkers","1","3","1","0","0","1","1","2","0","3","2","199134"
"New_York","Universities and Colleges","Cornell University","1","0","1","0","0","0","0","0","1","1","0","21424"
"New_York","Universities and Colleges","Ithaca College","0","0","0","1","0","0","0","0","1","0","0","6759"
"New_York","Universities and Colleges","State University of New York: Binghamton","0","2","0","0","0","0","1","0","0","3","1","15308"
"New_York","Universities and Colleges","State University of New York: Stony Brook","0","2","0","0","0","0","0","0","1","1","0","23946"
"New_York","Universities and Colleges","State University of New York Agricultural and Technical College: Alfred","1","0","0","0","0","0","0","0","0","0","1","3528"
"New_York","Universities and Colleges","State University of New York Agricultural and Technical College: Cobleskill","0","0","1","0","0","0","0","0","0","0","1","2492"
"New_York","Universities and Colleges","State University of New York Agricultural and Technical College: Morrisville","0","0","0","0","0","1","0","0","1","0","0","3095"
"New_York","Universities and Colleges","State University of New York College: Buffalo","0","0","1","0","0","0","0","0","1","0","0","11781"
"New_York","Universities and Colleges","State University of New York College: Cortland","2","1","0","0","0","0","0","1","1","0","1","7098"
"New_York","Universities and Colleges","State University of New York College: Fredonia","1","0","0","0","0","0","0","0","1","0","0","5521"
"New_York","Universities and Colleges","State University of New York College: New Paltz","2","0","0","0","0","0","0","0","0","0","2","7655"
"New_York","Universities and Colleges","State University of New York College: Oneonta","0","2","0","0","0","0","0","0","0","1","1","6041"
"New_York","Universities and Colleges","State University of New York College: Oswego","0","1","0","0","0","0","0","1","0","0","0","7921"
"New_York","Universities and Colleges","State University of New York College: Potsdam","1","0","1","0","0","0","0","1","0","0","1","4224"
"New_York","Universities and Colleges","State University of New York College: Purchase","0","1","0","0","0","0","0","0","1","0","0","4240"
"New_York","Metropolitan Counties","Broome","1","0","0","0","0","0","0","0","0","0","1","0"
"New_York","Metropolitan Counties","Erie","0","0","0","1","0","0","0","0","0","0","1","0"
"New_York","Metropolitan Counties","Livingston","1","0","0","0","0","0","0","1","0","0","0","0"
"New_York","Metropolitan Counties","Monroe","1","0","0","0","0","0","0","0","1","0","0","0"
"New_York","Metropolitan Counties","Nassau","10","28","2","3","0","0","0","9","16","9","9","0"
"New_York","Metropolitan Counties","Oneida","1","0","0","0","0","0","0","0","1","0","0","0"
"New_York","Metropolitan Counties","Putnam","0","0","0","0","0","0","1","0","0","1","0","0"
"New_York","Metropolitan Counties","Suffolk County Police Department","26","50","7","4","0","0","0","11","33","22","21","0"
"New_York","Metropolitan Counties","Ulster","1","0","0","0","0","0","0","0","0","1","0","0"
"New_York","Metropolitan Counties","Westchester Public Safety","0","1","0","0","0","0","0","0","0","0","1","0"
"New_York","Nonmetropolitan Counties","St. Lawrence","1","0","0","0","0","0","0","0","1","0","0","0"
"New_York","State Police Agencies","State Police: Broome County","0","0","1","0","0","0","0","0","0","0","1","0"
"New_York","State Police Agencies","State Police: Dutchess County","0","1","0","0","0","0","0","0","0","1","0","0"
"New_York","State Police Agencies","State Police: Franklin County","1","1","0","0","0","0","0","0","1","1","0","0"
"New_York","State Police Agencies","State Police: Herkimer County","1","0","0","0","0","0","0","0","1","0","0","0"
"New_York","State Police Agencies","State Police: Jefferson County","0","0","1","0","0","0","0","1","0","0","0","0"
"New_York","State Police Agencies","State Police: Madison County","0","1","0","0","0","0","0","0","1","0","0","0"
"New_York","State Police Agencies","State Police: Nassau County","1","0","0","0","0","0","0","0","1","0","0","0"
"New_York","State Police Agencies","State Police: Orange County","0","1","0","0","0","0","0","0","1","0","0","0"
"New_York","State Police Agencies","State Police: Otsego County","0","1","0","0","0","0","0","0","0","0","1","0"
"New_York","State Police Agencies","State Police: Putnam County","0","0","0","1","0","0","0","0","0","1","0","0"
"New_York","State Police Agencies","State Police: Saratoga County","0","1","0","0","0","0","0","0","0","1","0","0"
"New_York","State Police Agencies","State Police: Steuben County","0","0","0","0","0","1","0","0","0","0","1","0"
"New_York","State Police Agencies","State Police: Ulster County","0","1","0","0","0","0","0","0","1","0","0","0"
"New_York","State Police Agencies","State Police: Westchester County","0","1","0","0","0","0","0","0","0","0","1","0"
"New_York","Other Agencies","New York City Metropolitan Transportation Authority","2","15","0","0","0","0","0","4","5","4","4","0"
"New_York","Other Agencies","""State Park, Long Island Regional""","0","1","0","0","0","0","0","1","0","0","0","0"
"North_Carolina","Cities","Albemarle","1","0","0","0","0","0","0","0","0","0","1","15946"
"North_Carolina","Cities","Asheboro","1","0","0","0","0","0","0","0","0","0","1","25665"
"North_Carolina","Cities","Asheville","5","2","2","1","0","0","0","3","0","3","4","86445"
"North_Carolina","Cities","Burlington","1","0","0","0","0","0","0","0","0","0","1","51401"
"North_Carolina","Cities","Carrboro","1","0","0","0","0","0","0","0","0","0","1","20709"
"North_Carolina","Cities","Chapel Hill","0","0","0","1","0","0","0","0","1","0","0","58744"
"North_Carolina","Cities","Charlotte-Mecklenburg","8","4","6","3","0","0","0","10","4","2","5","837638"
"North_Carolina","Cities","Concord","1","0","0","0","0","0","0","0","1","0","0","82899"
"North_Carolina","Cities","Creedmoor","1","0","0","0","0","0","0","0","0","1","0","4254"
"North_Carolina","Cities","Durham","2","1","3","1","0","0","0","3","0","4","0","242865"
"North_Carolina","Cities","Fayetteville","4","1","0","1","0","0","0","2","1","2","1","202524"
"North_Carolina","Cities","Gastonia","0","1","0","0","0","0","0","0","1","0","0","73049"
"North_Carolina","Cities","Greensboro","3","0","0","0","0","0","0","0","1","0","2","279343"
"North_Carolina","Cities","Greenville","1","0","0","0","0","0","0","0","1","0","0","88018"
"North_Carolina","Cities","Hickory","0","0","1","0","0","0","0","0","1","0","0","40109"
"North_Carolina","Cities","Huntersville","1","0","0","0","0","0","0","0","0","1","0","50162"
"North_Carolina","Cities","King","0","1","0","0","0","0","0","0","1","0","0","6860"
"North_Carolina","Cities","Leland","1","0","1","0","0","0","0","1","0","0","1","15535"
"North_Carolina","Cities","Lilesville","1","0","0","0","0","0","0","0","0","1","0","519"
"North_Carolina","Cities","Mint Hill","1","0","0","0","0","0","0","0","1","0","0","24350"
"North_Carolina","Cities","Morganton","1","0","0","0","0","0","0","0","1","0","0","16852"
"North_Carolina","Cities","New Bern","1","0","0","0","0","0","0","0","1","0","0","30514"
"North_Carolina","Cities","Oxford","1","0","0","0","0","0","0","0","0","0","1","8607"
"North_Carolina","Cities","Raleigh","3","0","0","1","0","0","0","0","2","2","0","428993"
"North_Carolina","Cities","Rocky Mount","1","0","1","0","0","0","0","0","1","1","0","57021"
"North_Carolina","Cities","Roxboro","2","0","0","0","0","0","0","0","0","2","0","8310"
"North_Carolina","Cities","Salisbury","1","0","0","0","0","0","0","0","0","0","1","33626"
"North_Carolina","Cities","Siler City","2","0","0","0","0","0","0","1","0","1","0","8243"
"North_Carolina","Cities","Thomasville","1","0","0","0","0","0","0","0","0","1","0","26866"
"North_Carolina","Cities","Wadesboro","1","0","0","0","0","0","0","0","0","1","0","5673"
"North_Carolina","Cities","Wilmington","3","0","1","0","0","0","0","3","0","0","1","110985"
"North_Carolina","Cities","Wilson","0","0","1","0","0","0","0","0","0","0","1","49737"
"North_Carolina","Cities","Wrightsville Beach","1","0","0","0","0","0","0","0","1","0","0","2551"
"North_Carolina","Universities and Colleges","East Carolina University","1","0","0","0","0","0","0","0","1","0","0","26947"
"North_Carolina","Universities and Colleges","North Carolina School of the Arts","2","0","0","0","0","0","0","1","0","0","1","880"
"North_Carolina","Universities and Colleges","University of North Carolina: Greensboro","1","0","2","0","0","0","0","0","0","1","2","18516"
"North_Carolina","Universities and Colleges","University of North Carolina: Wilmington","1","0","0","0","0","0","0","0","0","1","0","13733"
"North_Carolina","Universities and Colleges","Wake Forest University","0","0","2","0","0","0","0","1","0","1","0","7432"
"North_Carolina","Metropolitan Counties","Buncombe","2","0","0","1","0","0","0","0","0","2","1","0"
"North_Carolina","Metropolitan Counties","Cabarrus","0","0","0","1","0","0","0","0","0","1","0","0"
"North_Carolina","Metropolitan Counties","Catawba","1","0","0","0","0","0","0","0","0","1","0","0"
"North_Carolina","Metropolitan Counties","Guilford","0","0","1","0","0","0","0","0","1","0","0","0"
"North_Carolina","Metropolitan Counties","Iredell","0","5","0","0","0","0","0","0","2","3","0","0"
"North_Carolina","Metropolitan Counties","New Hanover","1","0","1","0","0","0","0","0","1","0","1","0"
"North_Carolina","Metropolitan Counties","Pitt","4","0","0","1","0","0","0","1","1","2","1","0"
"North_Carolina","Nonmetropolitan Counties","Rutherford","1","2","1","0","0","0","0","0","2","1","1","0"
"North_Carolina","Nonmetropolitan Counties","Surry","1","0","0","0","0","0","0","0","0","0","1","0"
"North_Carolina","Nonmetropolitan Counties","Swain","1","0","0","0","0","0","0","0","0","0","1","0"
"North_Dakota","Cities","Beulah","0","0","0","1","0","0","0","1","0","0","0","3149"
"North_Dakota","Cities","Bismarck","0","0","1","5","0","0","0","3","0","2","1","65850"
"North_Dakota","Cities","Carrington","1","0","0","0","0","0","0","0","0","1","0","2108"
"North_Dakota","Cities","Devils Lake","0","0","1","0","0","0","0","0","0","0","1","7260"
"North_Dakota","Cities","Dickinson","0","1","0","0","0","0","0","0","0","1","0","20347"
"North_Dakota","Cities","Fargo","8","2","2","1","1","0","0","2","3","6","3","111101"
"North_Dakota","Cities","Mandan","2","0","0","0","0","0","0","0","0","1","1","19168"
"North_Dakota","Cities","Minot","1","0","0","0","0","0","0","0","0","1","0","44635"
"North_Dakota","Cities","Valley City","1","0","0","0","0","0","0","1","0","0","0","6580"
"North_Dakota","Cities","West Fargo","6","1","0","1","0","0","0","1","2","2","3","28018"
"North_Dakota","Cities","Williston","1","0","0","0","0","0","0","0","0","0","1","19949"
"North_Dakota","Metropolitan Counties","Cass","0","1","0","0","0","0","0","0","0","0","1","0"
"North_Dakota","Metropolitan Counties","Grand Forks","2","0","0","0","0","0","0","0","1","0","1","0"
"North_Dakota","Metropolitan Counties","Morton","2","0","0","0","0","0","0","0","1","1","0","0"
"North_Dakota","Nonmetropolitan Counties","Dunn","1","0","0","0","0","0","0","0","0","1","0","0"
"North_Dakota","Nonmetropolitan Counties","Golden Valley","0","0","0","1","0","0","0","0","0","1","0","0"
"North_Dakota","Nonmetropolitan Counties","Grant","1","0","0","0","0","0","0","0","0","0","1","0"
"North_Dakota","Nonmetropolitan Counties","Mountrail","1","0","0","1","3","0","0","0","0","1","4","0"
"North_Dakota","Nonmetropolitan Counties","Walsh","0","0","0","0","1","0","0","0","0","1","0","0"
"Ohio","Cities","Akron","5","0","2","1","0","0","0","3","3","2","0","198405"
"Ohio","Cities","Alliance","0","0","0","1","0","0","0","0","0","1","0","22144"
"Ohio","Cities","Ashland","1","0","0","0","0","0","0","1","0","0","0","20306"
"Ohio","Cities","Athens","0","0","1","0","0","0","0","1","0","0","0","23721"
"Ohio","Cities","Austintown","2","0","0","0","0","0","0","0","1","1","0","36192"
"Ohio","Cities","Barberton","3","0","1","0","0","0","0","0","2","1","1","26245"
"Ohio","Cities","""Bath Township, Summit County""","0","0","1","0","0","0","0","0","0","1","0","9724"
"Ohio","Cities","Bellefontaine","1","0","0","1","0","0","0","0","1","1","0","13147"
"Ohio","Cities","Blue Ash","0","0","1","0","0","0","0","0","0","1","0","12105"
"Ohio","Cities","Boardman","1","0","0","0","0","0","0","0","1","0","0","40277"
"Ohio","Cities","Bucyrus","0","0","0","1","0","0","0","0","0","0","1","12007"
"Ohio","Cities","Butler Township","0","0","0","0","1","0","0","1","0","0","0","7864"
"Ohio","Cities","Celina","1","0","1","0","0","0","0","1","1","0","0","10392"
"Ohio","Cities","Cincinnati","9","0","1","5","1","0","0","4","0","2","10","296491"
"Ohio","Cities","Circleville","1","0","1","0","0","0","0","0","1","0","1","13491"
"Ohio","Cities","Clearcreek Township","0","0","0","1","0","0","0","0","0","1","0","14642"
"Ohio","Cities","Cleveland","1","0","5","1","0","0","0","1","0","4","2","389181"
"Ohio","Cities","Colerain Township","2","0","0","0","0","0","0","0","0","1","1","58578"
"Ohio","Cities","Columbus","88","4","17","15","12","0","0","8","22","60","46","816364"
"Ohio","Cities","Dayton","5","0","2","1","0","0","0","2","3","1","2","141167"
"Ohio","Cities","East Liverpool","1","1","0","0","0","0","0","2","0","0","0","11010"
"Ohio","Cities","East Palestine","1","0","0","0","0","0","0","0","0","1","0","4631"
"Ohio","Cities","Eaton","0","0","1","0","0","0","0","0","0","0","1","8307"
"Ohio","Cities","Englewood","0","0","1","0","0","0","0","0","0","1","0","13455"
"Ohio","Cities","Fairborn","2","0","0","0","0","0","0","1","0","1","0","32820"
"Ohio","Cities","Fairfield","0","1","0","0","0","0","0","0","1","0","0","42677"
"Ohio","Cities","Findlay","1","0","1","0","0","0","0","0","1","0","1","41660"
"Ohio","Cities","Gahanna","0","0","2","0","0","0","0","0","0","0","2","34011"
"Ohio","Cities","Girard","1","0","0","0","0","0","0","0","0","1","0","9771"
"Ohio","Cities","Greenhills","1","0","0","0","1","0","0","2","0","0","0","3591"
"Ohio","Cities","Grove City","3","0","0","1","0","0","0","1","2","1","0","37208"
"Ohio","Cities","Hamilton","0","0","1","0","0","0","0","0","1","0","0","62268"
"Ohio","Cities","Huber Heights","1","1","4","0","2","0","0","1","3","4","0","38118"
"Ohio","Cities","Hudson","1","0","0","1","0","0","0","1","0","1","0","22340"
"Ohio","Cities","""Jackson Township, Stark County""","1","0","0","0","0","0","0","0","1","0","0","40436"
"Ohio","Cities","Kettering","1","0","0","0","0","0","0","0","1","0","0","55907"
"Ohio","Cities","Lancaster","1","0","0","0","0","0","0","0","0","0","1","38902"
"Ohio","Cities","Lorain","7","0","0","0","0","0","0","0","5","1","1","63582"
"Ohio","Cities","Mansfield","4","0","0","0","0","0","0","0","3","0","1","46832"
"Ohio","Cities","Medina","2","0","0","0","0","0","0","2","0","0","0","26492"
"Ohio","Cities","Mentor-on-the-Lake","1","0","0","1","0","0","0","0","0","2","0","7434"
"Ohio","Cities","""Miami Township, Montgomery County""","2","0","0","0","0","0","0","0","2","0","0","29128"
"Ohio","Cities","Montgomery","2","0","0","0","0","0","0","0","1","1","0","10305"
"Ohio","Cities","Montpelier","1","0","0","0","0","0","0","0","0","0","1","4050"
"Ohio","Cities","Moraine","0","0","1","1","0","0","0","1","0","0","1","6317"
"Ohio","Cities","Mount Vernon","2","0","0","0","0","0","0","1","0","1","0","16748"
"Ohio","Cities","Napoleon","1","0","0","0","0","0","0","1","0","0","0","8663"
"Ohio","Cities","Nelsonville","1","0","0","0","0","0","0","0","0","1","0","5334"
"Ohio","Cities","Niles","1","0","0","0","0","0","0","0","0","1","0","18950"
"Ohio","Cities","North Baltimore","1","0","0","0","0","0","0","0","1","0","0","3492"
"Ohio","Cities","North Canton","1","0","0","0","0","0","0","0","1","0","0","17380"
"Ohio","Cities","North College Hill","2","0","0","0","0","0","0","1","0","1","0","9340"
"Ohio","Cities","Norwalk","0","0","1","0","1","0","0","1","1","0","0","16906"
"Ohio","Cities","Norwood","1","0","0","2","0","0","0","0","1","1","1","19052"
"Ohio","Cities","Ottawa Hills","1","0","0","0","0","0","0","1","0","0","0","4481"
"Ohio","Cities","Parma","1","0","0","0","0","0","0","1","0","0","0","80303"
"Ohio","Cities","Portsmouth","0","0","2","0","0","0","0","1","1","0","0","20322"
"Ohio","Cities","Reynoldsburg","0","1","0","0","0","0","0","0","1","0","0","36472"
"Ohio","Cities","Richwood","1","0","0","0","0","0","0","0","1","0","0","2240"
"Ohio","Cities","Riverside","2","0","0","0","0","0","0","0","0","1","1","25115"
"Ohio","Cities","Solon","1","0","0","0","0","0","0","0","1","0","0","23105"
"Ohio","Cities","South Euclid","2","0","0","0","0","0","0","2","0","0","0","21929"
"Ohio","Cities","Springfield","3","0","1","0","0","0","0","0","1","3","0","60012"
"Ohio","Cities","""Springfield Township, Hamilton County""","1","0","0","0","0","0","0","1","0","0","0","36330"
"Ohio","Cities","Struthers","1","1","0","0","1","0","0","0","2","0","1","10522"
"Ohio","Cities","Trotwood","1","0","1","0","0","0","0","0","2","0","0","24282"
"Ohio","Cities","Troy","1","0","0","0","0","0","0","0","1","0","0","25424"
"Ohio","Cities","Twinsburg","0","1","0","1","0","0","0","0","0","1","1","18750"
"Ohio","Cities","""Union Township, Clermont County""","1","0","0","0","0","0","0","1","0","0","0","47066"
"Ohio","Cities","Upper Arlington","3","0","0","0","0","0","0","0","0","1","2","34369"
"Ohio","Cities","Urbana","1","1","0","0","0","0","0","2","0","0","0","11599"
"Ohio","Cities","Vandalia","2","0","0","0","0","0","0","0","1","1","0","15181"
"Ohio","Cities","Wapakoneta","1","0","0","0","0","0","0","0","0","1","0","9812"
"Ohio","Cities","Warren","3","0","0","0","1","0","0","0","3","1","0","40474"
"Ohio","Cities","Warren Township","1","0","0","0","0","0","0","0","0","0","1","5450"
"Ohio","Cities","Wooster","1","1","0","0","0","0","0","1","1","0","0","26468"
"Ohio","Cities","Xenia","3","0","0","0","0","0","0","1","0","1","1","26038"
"Ohio","Cities","Youngstown","1","0","0","0","0","0","0","0","0","1","0","64938"
"Ohio","Cities","Zanesville","1","1","2","0","0","0","0","1","2","0","1","25378"
"Ohio","Universities and Colleges","Bowling Green State University","1","0","0","0","0","0","0","1","0","0","0","17286"
"Ohio","Universities and Colleges","Capital University","2","0","1","0","0","0","0","0","0","0","3","3584"
"Ohio","Universities and Colleges","Kent State University","0","0","1","0","0","0","0","0","0","1","0","28602"
"Ohio","Universities and Colleges","""Ohio State University, Columbus""","2","0","0","0","0","0","0","0","2","0","0","56387"
"Ohio","Metropolitan Counties","Butler","3","0","3","0","2","0","0","3","2","1","2","0"
"Ohio","Metropolitan Counties","Clermont","1","0","0","0","0","0","0","0","1","0","0","0"
"Ohio","Metropolitan Counties","Delaware","1","0","0","1","0","0","0","0","0","2","0","0"
"Ohio","Metropolitan Counties","Franklin","0","0","0","2","0","0","0","1","0","1","0","0"
"Ohio","Metropolitan Counties","Fulton","0","0","0","1","0","0","0","0","1","0","0","0"
"Ohio","Metropolitan Counties","Geauga","1","0","0","0","0","0","0","0","1","0","0","0"
"Ohio","Metropolitan Counties","Greene","2","0","1","0","0","0","0","1","2","0","0","0"
"Ohio","Metropolitan Counties","Lorain","1","0","0","0","0","0","0","1","0","0","0","0"
"Ohio","Metropolitan Counties","Lucas","0","1","1","0","0","0","0","1","0","0","1","0"
"Ohio","Metropolitan Counties","Medina","1","0","0","0","0","0","0","0","0","0","1","0"
"Ohio","Metropolitan Counties","Montgomery","0","0","0","1","0","0","0","1","0","0","0","0"
"Ohio","Metropolitan Counties","Pickaway","1","0","0","0","0","0","0","0","0","1","0","0"
"Ohio","Metropolitan Counties","Richland","1","0","0","0","0","0","0","1","0","0","0","0"
"Ohio","Metropolitan Counties","Stark","1","0","0","1","0","0","0","0","0","1","1","0"
"Ohio","Metropolitan Counties","Trumbull","0","0","1","0","0","0","0","0","1","0","0","0"
"Ohio","Nonmetropolitan Counties","Ashland","0","0","0","1","0","0","0","0","0","1","0","0"
"Ohio","Nonmetropolitan Counties","Athens","0","0","1","0","0","0","0","0","0","1","0","0"
"Ohio","Nonmetropolitan Counties","Auglaize","1","0","0","0","0","0","0","1","0","0","0","0"
"Ohio","Nonmetropolitan Counties","Hancock","0","0","0","1","0","0","0","0","1","0","0","0"
"Ohio","Nonmetropolitan Counties","Jackson","2","0","0","0","0","0","0","0","0","2","0","0"
"Ohio","Nonmetropolitan Counties","Knox","2","1","0","0","0","0","0","0","2","0","1","0"
"Ohio","Nonmetropolitan Counties","Marion","0","0","1","0","1","0","0","1","0","0","1","0"
"Ohio","Nonmetropolitan Counties","Meigs","0","1","0","0","0","0","0","0","1","0","0","0"
"Ohio","Nonmetropolitan Counties","Ross","2","1","0","0","0","0","0","0","2","0","1","0"
"Ohio","Nonmetropolitan Counties","Shelby","2","0","0","0","0","0","0","0","0","0","2","0"
"Ohio","Nonmetropolitan Counties","Washington","0","0","0","0","1","0","0","1","0","0","0","0"
"Ohio","Nonmetropolitan Counties","Wayne","1","0","0","0","0","0","0","0","0","1","0","0"
"Ohio","Other Agencies","Cleveland Metropolitan Park District","1","0","0","0","0","0","0","0","0","1","0","0"
"Oklahoma","Cities","Altus","1","0","0","0","0","0","0","0","1","0","0","19634"
"Oklahoma","Cities","Bixby","1","0","0","0","0","0","0","0","1","0","0","23122"
"Oklahoma","Cities","Blanchard","1","0","0","0","0","0","0","1","0","0","0","8016"
"Oklahoma","Cities","Broken Arrow","0","0","0","1","0","0","0","0","0","1","0","102956"
"Oklahoma","Cities","Choctaw","1","0","0","0","0","0","0","1","0","0","0","11768"
"Oklahoma","Cities","Cleveland","0","0","0","1","0","0","0","0","1","0","0","3224"
"Oklahoma","Cities","Elk City","1","0","0","0","0","0","0","1","0","0","0","12463"
"Oklahoma","Cities","Fairfax","1","0","0","0","0","0","0","1","0","0","0","1373"
"Oklahoma","Cities","Heavener","0","1","0","0","0","0","0","0","0","1","0","3377"
"Oklahoma","Cities","Muskogee","1","1","1","0","0","0","0","1","1","1","0","38884"
"Oklahoma","Cities","Norman","3","1","0","0","0","0","0","2","0","1","1","116970"
"Oklahoma","Cities","Oklahoma City","7","2","2","1","0","0","0","3","4","3","2","605034"
"Oklahoma","Cities","Owasso","1","0","0","0","0","0","0","1","0","0","0","31973"
"Oklahoma","Cities","Sapulpa","0","0","1","0","0","0","0","0","1","0","0","20857"
"Oklahoma","Cities","Sayre","1","0","0","0","0","0","0","0","0","0","1","4556"
"Oklahoma","Cities","Skiatook","0","0","0","0","1","0","0","0","0","0","1","7751"
"Oklahoma","Cities","Talihina","0","0","1","0","0","0","0","0","0","1","0","1112"
"Oklahoma","Cities","Tonkawa","1","0","0","0","0","0","0","0","1","0","0","3150"
"Oklahoma","Universities and Colleges","Southwestern Oklahoma State University","0","0","1","0","0","0","0","0","0","0","1","5106"
"Oklahoma","Universities and Colleges","University of Central Oklahoma","0","0","1","0","0","0","0","0","0","0","1","17211"
"Oklahoma","Metropolitan Counties","Grady","0","1","0","0","0","0","0","0","0","0","1","0"
"Oklahoma","Metropolitan Counties","Tulsa","0","1","0","0","0","0","0","1","0","0","0","0"
"Oklahoma","Metropolitan Counties","Wagoner","0","1","0","0","0","0","0","0","1","0","0","0"
"Oklahoma","Nonmetropolitan Counties","Roger Mills","1","0","0","0","0","0","0","0","1","0","0","0"
"Oklahoma","Other Agencies","Tonkawa Tribal","1","0","0","0","0","0","0","0","0","1","0","0"
"Oregon","Cities","Ashland","1","0","0","0","0","0","0","1","0","0","0","20455"
"Oregon","Cities","Beaverton","0","0","1","0","0","0","0","0","0","1","0","93551"
"Oregon","Cities","Bend","0","2","0","1","0","0","0","2","0","1","0","79926"
"Oregon","Cities","Eugene","6","4","3","2","0","0","0","1","9","1","4","158499"
"Oregon","Cities","Newberg-Dundee","0","0","0","1","0","0","0","0","0","1","0","25647"
"Oregon","Cities","Newport","0","0","1","0","0","0","0","0","1","0","0","10029"
"Oregon","Cities","Portland","1","1","3","1","0","0","0","1","3","2","0","609136"
"Oregon","Cities","Salem","7","1","4","2","0","0","0","9","3","2","0","158234"
"Oregon","Cities","Springfield","2","0","0","1","0","0","0","0","1","1","1","60024"
"Oregon","Cities","Sutherlin","1","0","0","0","0","0","0","0","1","0","0","7747"
"Oregon","Cities","Tigard","8","0","0","1","0","0","0","2","3","4","0","50311"
"Oregon","Cities","Toledo","2","0","1","0","1","0","0","1","2","1","0","3461"
"Oregon","Metropolitan Counties","Deschutes","1","0","0","0","0","0","0","0","1","0","0","0"
"Oregon","Metropolitan Counties","Jackson","0","1","0","0","0","0","0","0","0","1","0","0"
"Oregon","Metropolitan Counties","Lane","1","0","0","0","0","0","0","0","1","0","0","0"
"Oregon","Metropolitan Counties","Yamhill","0","1","1","0","0","0","0","0","0","1","1","0"
"Oregon","Nonmetropolitan Counties","Douglas","1","0","0","0","0","0","0","1","0","0","0","0"
"Oregon","Nonmetropolitan Counties","Umatilla","1","0","0","0","0","0","0","0","0","1","0","0"
"Pennsylvania","Cities","Ferguson Township","0","1","0","0","0","0","0","1","0","0","0","17807"
"Pennsylvania","Cities","Johnstown","3","0","0","0","0","0","0","0","1","2","0","21954"
"Pennsylvania","Cities","Lancaster","1","0","0","0","0","0","0","0","1","0","0","59370"
"Pennsylvania","Cities","Lewistown","0","1","0","0","0","0","0","0","1","0","0","8370"
"Pennsylvania","Cities","Northern York Regional","1","0","0","0","0","0","0","1","0","0","0","67657"
"Pennsylvania","Cities","Philadelphia","14","1","0","1","0","0","0","3","11","1","1","1553153"
"Pennsylvania","Cities","Pittsburgh","12","0","3","0","0","0","0","1","3","8","3","307632"
"Pennsylvania","Cities","Reading","0","0","3","0","0","0","0","1","1","1","0","88107"
"Pennsylvania","Cities","""Richland Township, Cambria County""","1","0","0","0","0","0","0","0","1","0","0","12581"
"Pennsylvania","Cities","State College","0","2","0","0","0","0","0","0","0","0","2","56612"
"Pennsylvania","Universities and Colleges","Lehigh University","1","0","0","0","0","0","0","0","0","0","1","7080"
"Pennsylvania","Universities and Colleges","Pennsylvania State University: Altoona","1","0","0","0","0","0","0","0","0","1","0","3863"
"Pennsylvania","Universities and Colleges","Pennsylvania State University: University Park","4","3","1","0","0","0","0","3","1","2","2","45783"
"Pennsylvania","Metropolitan Counties","Lancaster","1","0","0","0","0","0","0","0","0","1","0","0"
"Pennsylvania","State Police Agencies","State Police: Chester County","0","1","0","0","0","0","0","1","0","0","0","0"
"Pennsylvania","State Police Agencies","State Police: Franklin County","1","0","0","0","0","0","0","1","0","0","0","0"
"Pennsylvania","State Police Agencies","State Police: Indiana County","1","0","0","0","0","0","0","0","1","0","0","0"
"Pennsylvania","State Police Agencies","State Police: Lancaster County","1","1","0","0","0","0","0","2","0","0","0","0"
"Pennsylvania","State Police Agencies","State Police: Skippack County","2","0","1","0","0","0","0","0","3","0","0","0"
"Pennsylvania","State Police Agencies","State Police: Pike County","0","1","0","0","0","0","0","0","0","1","0","0"
